day;temp;hydr
27.04.2023 12:00;22;53
27.04.2023 13:00;19;50
27.04.2023 14:00;22;51
27.04.2023 15:00;20;52
27.04.2023 16:00;20;54
27.04.2023 17:00;23;47
27.04.2023 18:00;20;46
27.04.2023 19:00;21;51
27.04.2023 20:00;19;55
27.04.2023 21:00;18;52
27.04.2023 22:00;21;48
27.04.2023 23:00;22;51
28.04.2023 0:00;20;50
28.04.2023 1:00;23;49
28.04.2023 2:00;20;45
28.04.2023 3:00;19;53
28.04.2023 4:00;20;53
28.04.2023 5:00;22;49
28.04.2023 6:00;18;46
28.04.2023 7:00;22;47
28.04.2023 8:00;20;46
28.04.2023 9:00;19;46
28.04.2023 10:00;21;52
28.04.2023 11:00;22;45
28.04.2023 12:00;18;52
28.04.2023 13:00;23;53
28.04.2023 14:00;22;52
28.04.2023 15:00;23;52
28.04.2023 16:00;19;46
28.04.2023 17:00;20;46
28.04.2023 18:00;18;53
28.04.2023 19:00;23;55
28.04.2023 20:00;23;47
28.04.2023 21:00;23;55
28.04.2023 22:00;22;53
28.04.2023 23:00;21;52
29.04.2023 0:00;19;55
29.04.2023 1:00;21;51
29.04.2023 2:00;22;49
29.04.2023 3:00;21;53
29.04.2023 4:00;18;47
29.04.2023 5:00;23;50
29.04.2023 6:00;20;53
29.04.2023 7:00;18;49
29.04.2023 8:00;19;51
29.04.2023 9:00;18;52
29.04.2023 10:00;23;48
29.04.2023 11:00;20;54
29.04.2023 12:00;18;46
29.04.2023 13:00;19;47
29.04.2023 14:00;20;47
29.04.2023 15:00;18;47
29.04.2023 16:00;21;48
29.04.2023 17:00;22;46
29.04.2023 18:00;22;53
29.04.2023 19:00;22;55
29.04.2023 20:00;20;52
29.04.2023 21:00;23;55
29.04.2023 22:00;20;45
29.04.2023 23:00;19;51
30.04.2023 0:00;19;45
30.04.2023 1:00;22;55
30.04.2023 2:00;20;46
30.04.2023 3:00;19;49
30.04.2023 4:00;23;45
30.04.2023 5:00;22;53
30.04.2023 6:00;21;46
30.04.2023 7:00;22;53
30.04.2023 8:00;21;48
30.04.2023 9:00;23;47
30.04.2023 10:00;21;45
30.04.2023 11:00;18;49
30.04.2023 12:00;18;50
30.04.2023 13:00;20;50
30.04.2023 14:00;18;46
30.04.2023 15:00;23;46
30.04.2023 16:00;22;45
30.04.2023 17:00;23;52
30.04.2023 18:00;22;51
30.04.2023 19:00;22;45
30.04.2023 20:00;20;51
30.04.2023 21:00;19;53
30.04.2023 22:00;18;48
30.04.2023 23:00;21;54
01.05.2023 0:00;18;45
01.05.2023 1:00;22;46
01.05.2023 2:00;21;52
01.05.2023 3:00;23;52
01.05.2023 4:00;22;52
01.05.2023 5:00;23;50
01.05.2023 6:00;18;54
01.05.2023 7:00;20;53
01.05.2023 8:00;23;48
01.05.2023 9:00;21;47
01.05.2023 10:00;22;50
01.05.2023 11:00;21;50
01.05.2023 12:00;23;53
01.05.2023 13:00;21;47
01.05.2023 14:00;19;53
01.05.2023 15:00;23;55
01.05.2023 16:00;20;54
01.05.2023 17:00;22;55
01.05.2023 18:00;22;54
01.05.2023 19:00;18;46
01.05.2023 20:00;21;45
01.05.2023 21:00;21;55
01.05.2023 22:00;20;45
01.05.2023 23:00;19;51
02.05.2023 0:00;22;47
02.05.2023 1:00;19;51
02.05.2023 2:00;21;46
02.05.2023 3:00;21;48
02.05.2023 4:00;18;55
02.05.2023 5:00;19;51
02.05.2023 6:00;20;53
02.05.2023 7:00;22;54
02.05.2023 8:00;20;52
02.05.2023 9:00;22;51
02.05.2023 10:00;22;47
02.05.2023 11:00;22;53
02.05.2023 12:00;23;53
02.05.2023 13:00;18;54
02.05.2023 14:00;21;51
02.05.2023 15:00;20;48
02.05.2023 16:00;22;45
02.05.2023 17:00;21;51
02.05.2023 18:00;18;54
02.05.2023 19:00;22;48
02.05.2023 20:00;22;54
02.05.2023 21:00;22;52
02.05.2023 22:00;20;47
02.05.2023 23:00;20;45
03.05.2023 0:00;22;52
03.05.2023 1:00;19;49
03.05.2023 2:00;20;52
03.05.2023 3:00;22;51
03.05.2023 4:00;23;49
03.05.2023 5:00;22;51
03.05.2023 6:00;18;53
03.05.2023 7:00;21;53
03.05.2023 8:00;23;52
03.05.2023 9:00;19;46
03.05.2023 10:00;22;45
03.05.2023 11:00;21;46
03.05.2023 12:00;21;52
03.05.2023 13:00;20;45
03.05.2023 14:00;20;45
03.05.2023 15:00;19;47
03.05.2023 16:00;23;52
03.05.2023 17:00;22;46
03.05.2023 18:00;22;45
03.05.2023 19:00;21;45
03.05.2023 20:00;19;54
03.05.2023 21:00;19;53
03.05.2023 22:00;20;53
03.05.2023 23:00;20;51
04.05.2023 0:00;23;52
04.05.2023 1:00;23;53
04.05.2023 2:00;22;53
04.05.2023 3:00;21;53
04.05.2023 4:00;19;49
04.05.2023 5:00;21;51
04.05.2023 6:00;18;47
04.05.2023 7:00;22;52
04.05.2023 8:00;19;50
04.05.2023 9:00;19;53
04.05.2023 10:00;20;45
04.05.2023 11:00;19;53
04.05.2023 12:00;21;55
04.05.2023 13:00;19;45
04.05.2023 14:00;22;48
04.05.2023 15:00;20;51
04.05.2023 16:00;20;48
04.05.2023 17:00;23;50
04.05.2023 18:00;19;54
04.05.2023 19:00;18;53
04.05.2023 20:00;19;49
04.05.2023 21:00;21;51
04.05.2023 22:00;22;45
04.05.2023 23:00;23;49
05.05.2023 0:00;19;55
05.05.2023 1:00;20;48
05.05.2023 2:00;20;48
05.05.2023 3:00;18;49
05.05.2023 4:00;19;46
05.05.2023 5:00;19;55
05.05.2023 6:00;18;48
05.05.2023 7:00;20;54
05.05.2023 8:00;19;54
05.05.2023 9:00;22;45
05.05.2023 10:00;20;46
05.05.2023 11:00;21;55
05.05.2023 12:00;21;47
05.05.2023 13:00;22;54
05.05.2023 14:00;18;51
05.05.2023 15:00;22;48
05.05.2023 16:00;18;50
05.05.2023 17:00;18;51
05.05.2023 18:00;23;45
05.05.2023 19:00;20;45
05.05.2023 20:00;20;52
05.05.2023 21:00;19;54
05.05.2023 22:00;21;55
05.05.2023 23:00;18;46
06.05.2023 0:00;19;46
06.05.2023 1:00;21;52
06.05.2023 2:00;21;50
06.05.2023 3:00;21;54
06.05.2023 4:00;18;55
06.05.2023 5:00;19;52
06.05.2023 6:00;19;52
06.05.2023 7:00;20;45
06.05.2023 8:00;22;53
06.05.2023 9:00;23;46
06.05.2023 10:00;18;53
06.05.2023 11:00;21;54
06.05.2023 12:00;20;50
06.05.2023 13:00;18;48
06.05.2023 14:00;19;53
06.05.2023 15:00;22;55
06.05.2023 16:00;18;47
06.05.2023 17:00;22;50
06.05.2023 18:00;19;52
06.05.2023 19:00;23;51
06.05.2023 20:00;21;46
06.05.2023 21:00;23;49
06.05.2023 22:00;18;53
06.05.2023 23:00;18;51
07.05.2023 0:00;20;53
07.05.2023 1:00;20;47
07.05.2023 2:00;21;54
07.05.2023 3:00;20;49
07.05.2023 4:00;18;50
07.05.2023 5:00;22;46
07.05.2023 6:00;22;48
07.05.2023 7:00;22;53
07.05.2023 8:00;20;47
07.05.2023 9:00;23;54
07.05.2023 10:00;23;46
07.05.2023 11:00;21;46
07.05.2023 12:00;22;47
07.05.2023 13:00;23;55
07.05.2023 14:00;22;46
07.05.2023 15:00;21;54
07.05.2023 16:00;20;50
07.05.2023 17:00;23;53
07.05.2023 18:00;20;52
07.05.2023 19:00;18;53
07.05.2023 20:00;21;48
07.05.2023 21:00;18;54
07.05.2023 22:00;20;50
07.05.2023 23:00;23;52
08.05.2023 0:00;22;45
08.05.2023 1:00;18;47
08.05.2023 2:00;23;48
08.05.2023 3:00;19;51
08.05.2023 4:00;18;51
08.05.2023 5:00;20;54
08.05.2023 6:00;18;53
08.05.2023 7:00;23;51
08.05.2023 8:00;18;50
08.05.2023 9:00;23;52
08.05.2023 10:00;23;49
08.05.2023 11:00;18;53
08.05.2023 12:00;22;55
08.05.2023 13:00;18;48
08.05.2023 14:00;23;45
08.05.2023 15:00;18;54
08.05.2023 16:00;21;53
08.05.2023 17:00;22;50
08.05.2023 18:00;23;47
08.05.2023 19:00;20;52
08.05.2023 20:00;21;53
08.05.2023 21:00;21;54
08.05.2023 22:00;21;53
08.05.2023 23:00;23;55
09.05.2023 0:00;21;55
09.05.2023 1:00;19;48
09.05.2023 2:00;23;47
09.05.2023 3:00;20;47
09.05.2023 4:00;22;50
09.05.2023 5:00;21;50
09.05.2023 6:00;20;45
09.05.2023 7:00;22;49
09.05.2023 8:00;18;49
09.05.2023 9:00;18;45
09.05.2023 10:00;18;54
09.05.2023 11:00;23;45
09.05.2023 12:00;18;47
09.05.2023 13:00;19;45
09.05.2023 14:00;23;51
09.05.2023 15:00;20;48
09.05.2023 16:00;22;48
09.05.2023 17:00;22;54
09.05.2023 18:00;20;54
09.05.2023 19:00;18;51
09.05.2023 20:00;21;49
09.05.2023 21:00;22;47
09.05.2023 22:00;19;55
09.05.2023 23:00;18;45
10.05.2023 0:00;19;53
10.05.2023 1:00;20;48
10.05.2023 2:00;18;49
10.05.2023 3:00;22;47
10.05.2023 4:00;23;46
10.05.2023 5:00;23;45
10.05.2023 6:00;23;47
10.05.2023 7:00;19;46
10.05.2023 8:00;20;46
10.05.2023 9:00;18;50
10.05.2023 10:00;23;54
10.05.2023 11:00;23;54
10.05.2023 12:00;18;48
10.05.2023 13:00;19;50
10.05.2023 14:00;19;54
10.05.2023 15:00;20;48
10.05.2023 16:00;18;53
10.05.2023 17:00;22;54
10.05.2023 18:00;18;48
10.05.2023 19:00;22;45
10.05.2023 20:00;19;53
10.05.2023 21:00;22;49
10.05.2023 22:00;19;50
10.05.2023 23:00;21;52
11.05.2023 0:00;18;47
11.05.2023 1:00;18;55
11.05.2023 2:00;23;48
11.05.2023 3:00;20;50
11.05.2023 4:00;21;50
11.05.2023 5:00;21;54
11.05.2023 6:00;22;49
11.05.2023 7:00;21;48
11.05.2023 8:00;18;50
11.05.2023 9:00;20;48
11.05.2023 10:00;23;49
11.05.2023 11:00;22;54
11.05.2023 12:00;19;53
11.05.2023 13:00;21;55
11.05.2023 14:00;18;46
11.05.2023 15:00;18;52
11.05.2023 16:00;20;47
11.05.2023 17:00;18;54
11.05.2023 18:00;21;49
11.05.2023 19:00;22;55
11.05.2023 20:00;18;48
11.05.2023 21:00;22;47
11.05.2023 22:00;22;50
11.05.2023 23:00;23;54
12.05.2023 0:00;23;55
12.05.2023 1:00;22;49
12.05.2023 2:00;18;45
12.05.2023 3:00;18;55
12.05.2023 4:00;21;54
12.05.2023 5:00;21;46
12.05.2023 6:00;18;48
12.05.2023 7:00;19;54
12.05.2023 8:00;20;52
12.05.2023 9:00;18;53
12.05.2023 10:00;22;46
12.05.2023 11:00;22;51
12.05.2023 12:00;20;46
12.05.2023 13:00;19;51
12.05.2023 14:00;21;45
12.05.2023 15:00;23;51
12.05.2023 16:00;19;47
12.05.2023 17:00;23;51
12.05.2023 18:00;19;47
12.05.2023 19:00;21;51
12.05.2023 20:00;18;55
12.05.2023 21:00;18;53
12.05.2023 22:00;22;48
12.05.2023 23:00;22;53
13.05.2023 0:00;22;48
13.05.2023 1:00;23;47
13.05.2023 2:00;22;50
13.05.2023 3:00;20;45
13.05.2023 4:00;19;45
13.05.2023 5:00;21;46
13.05.2023 6:00;18;46
13.05.2023 7:00;22;45
13.05.2023 8:00;19;47
13.05.2023 9:00;20;55
13.05.2023 10:00;21;49
13.05.2023 11:00;19;52
13.05.2023 12:00;19;49
13.05.2023 13:00;20;49
13.05.2023 14:00;19;51
13.05.2023 15:00;23;45
13.05.2023 16:00;20;55
13.05.2023 17:00;22;47
13.05.2023 18:00;18;45
13.05.2023 19:00;20;55
13.05.2023 20:00;19;50
13.05.2023 21:00;21;54
13.05.2023 22:00;19;50
13.05.2023 23:00;23;46
14.05.2023 0:00;20;47
14.05.2023 1:00;19;53
14.05.2023 2:00;19;48
14.05.2023 3:00;22;50
14.05.2023 4:00;20;49
14.05.2023 5:00;23;45
14.05.2023 6:00;18;54
14.05.2023 7:00;19;49
14.05.2023 8:00;19;51
14.05.2023 9:00;18;49
14.05.2023 10:00;23;52
14.05.2023 11:00;19;55
14.05.2023 12:00;20;47
14.05.2023 13:00;22;52
14.05.2023 14:00;19;46
14.05.2023 15:00;23;47
14.05.2023 16:00;23;47
14.05.2023 17:00;20;51
14.05.2023 18:00;22;54
14.05.2023 19:00;20;53
14.05.2023 20:00;20;51
14.05.2023 21:00;21;53
14.05.2023 22:00;21;53
14.05.2023 23:00;23;54
15.05.2023 0:00;20;54
15.05.2023 1:00;23;52
15.05.2023 2:00;23;51
15.05.2023 3:00;22;46
15.05.2023 4:00;20;54
15.05.2023 5:00;19;46
15.05.2023 6:00;19;55
15.05.2023 7:00;18;52
15.05.2023 8:00;22;48
15.05.2023 9:00;20;47
15.05.2023 10:00;19;54
15.05.2023 11:00;22;52
15.05.2023 12:00;18;49
15.05.2023 13:00;22;50
15.05.2023 14:00;22;55
15.05.2023 15:00;19;55
15.05.2023 16:00;20;55
15.05.2023 17:00;21;48
15.05.2023 18:00;18;49
15.05.2023 19:00;20;46
15.05.2023 20:00;18;51
15.05.2023 21:00;20;49
15.05.2023 22:00;18;55
15.05.2023 23:00;20;50
16.05.2023 0:00;22;46
16.05.2023 1:00;21;51
16.05.2023 2:00;19;48
16.05.2023 3:00;20;55
16.05.2023 4:00;20;50
16.05.2023 5:00;23;47
16.05.2023 6:00;19;52
16.05.2023 7:00;20;55
16.05.2023 8:00;18;45
16.05.2023 9:00;21;51
16.05.2023 10:00;21;47
16.05.2023 11:00;23;54
16.05.2023 12:00;21;49
16.05.2023 13:00;19;53
16.05.2023 14:00;19;47
16.05.2023 15:00;20;53
16.05.2023 16:00;23;47
16.05.2023 17:00;23;50
16.05.2023 18:00;23;45
16.05.2023 19:00;21;47
16.05.2023 20:00;20;46
16.05.2023 21:00;19;54
16.05.2023 22:00;22;52
16.05.2023 23:00;18;54
17.05.2023 0:00;19;51
17.05.2023 1:00;21;50
17.05.2023 2:00;20;53
17.05.2023 3:00;20;51
17.05.2023 4:00;22;45
17.05.2023 5:00;20;52
17.05.2023 6:00;21;54
17.05.2023 7:00;21;52
17.05.2023 8:00;22;53
17.05.2023 9:00;19;54
17.05.2023 10:00;23;46
17.05.2023 11:00;22;53
17.05.2023 12:00;18;54
17.05.2023 13:00;19;45
17.05.2023 14:00;18;47
17.05.2023 15:00;20;52
17.05.2023 16:00;23;50
17.05.2023 17:00;23;51
17.05.2023 18:00;18;54
17.05.2023 19:00;22;50
17.05.2023 20:00;20;47
17.05.2023 21:00;23;55
17.05.2023 22:00;23;46
17.05.2023 23:00;19;48
18.05.2023 0:00;20;52
18.05.2023 1:00;19;48
18.05.2023 2:00;19;49
18.05.2023 3:00;19;54
18.05.2023 4:00;22;45
18.05.2023 5:00;23;55
18.05.2023 6:00;18;46
18.05.2023 7:00;20;54
18.05.2023 8:00;20;48
18.05.2023 9:00;18;46
18.05.2023 10:00;18;48
18.05.2023 11:00;22;47
18.05.2023 12:00;20;51
18.05.2023 13:00;19;51
18.05.2023 14:00;20;53
18.05.2023 15:00;19;50
18.05.2023 16:00;19;54
18.05.2023 17:00;23;54
18.05.2023 18:00;19;54
18.05.2023 19:00;19;49
18.05.2023 20:00;20;50
18.05.2023 21:00;20;48
18.05.2023 22:00;19;51
18.05.2023 23:00;20;54
19.05.2023 0:00;20;50
19.05.2023 1:00;21;50
19.05.2023 2:00;23;50
19.05.2023 3:00;21;54
19.05.2023 4:00;19;55
19.05.2023 5:00;23;55
19.05.2023 6:00;21;52
19.05.2023 7:00;18;51
19.05.2023 8:00;20;54
19.05.2023 9:00;20;46
19.05.2023 10:00;18;47
19.05.2023 11:00;23;49
19.05.2023 12:00;20;49
19.05.2023 13:00;23;50
19.05.2023 14:00;19;45
19.05.2023 15:00;23;53
19.05.2023 16:00;20;51
19.05.2023 17:00;22;54
19.05.2023 18:00;20;45
19.05.2023 19:00;22;55
19.05.2023 20:00;20;52
19.05.2023 21:00;19;52
19.05.2023 22:00;22;52
19.05.2023 23:00;21;52
20.05.2023 0:00;22;46
20.05.2023 1:00;21;48
20.05.2023 2:00;21;54
20.05.2023 3:00;18;53
20.05.2023 4:00;19;55
20.05.2023 5:00;18;48
20.05.2023 6:00;18;50
20.05.2023 7:00;22;49
20.05.2023 8:00;23;50
20.05.2023 9:00;18;49
20.05.2023 10:00;19;50
20.05.2023 11:00;19;47
20.05.2023 12:00;23;52
20.05.2023 13:00;19;52
20.05.2023 14:00;19;45
20.05.2023 15:00;19;46
20.05.2023 16:00;23;45
20.05.2023 17:00;22;51
20.05.2023 18:00;20;49
20.05.2023 19:00;23;53
20.05.2023 20:00;23;52
20.05.2023 21:00;23;50
20.05.2023 22:00;21;53
20.05.2023 23:00;18;53
21.05.2023 0:00;23;55
21.05.2023 1:00;20;51
21.05.2023 2:00;18;52
21.05.2023 3:00;22;45
21.05.2023 4:00;18;53
21.05.2023 5:00;23;49
21.05.2023 6:00;20;52
21.05.2023 7:00;20;51
21.05.2023 8:00;18;55
21.05.2023 9:00;20;53
21.05.2023 10:00;19;55
21.05.2023 11:00;18;48
21.05.2023 12:00;23;47
21.05.2023 13:00;23;50
21.05.2023 14:00;18;52
21.05.2023 15:00;20;49
21.05.2023 16:00;19;53
21.05.2023 17:00;23;48
21.05.2023 18:00;21;47
21.05.2023 19:00;22;55
21.05.2023 20:00;21;53
21.05.2023 21:00;22;52
21.05.2023 22:00;23;45
21.05.2023 23:00;23;45
22.05.2023 0:00;22;45
22.05.2023 1:00;18;48
22.05.2023 2:00;18;53
22.05.2023 3:00;20;45
22.05.2023 4:00;19;54
22.05.2023 5:00;20;47
22.05.2023 6:00;22;49
22.05.2023 7:00;20;45
22.05.2023 8:00;23;52
22.05.2023 9:00;21;47
22.05.2023 10:00;19;55
22.05.2023 11:00;19;46
22.05.2023 12:00;18;45
22.05.2023 13:00;19;46
22.05.2023 14:00;23;52
22.05.2023 15:00;19;54
22.05.2023 16:00;21;46
22.05.2023 17:00;23;46
22.05.2023 18:00;19;46
22.05.2023 19:00;21;55
22.05.2023 20:00;21;54
22.05.2023 21:00;19;50
22.05.2023 22:00;20;45
22.05.2023 23:00;18;46
23.05.2023 0:00;21;48
23.05.2023 1:00;18;46
23.05.2023 2:00;21;52
23.05.2023 3:00;18;46
23.05.2023 4:00;19;47
23.05.2023 5:00;19;51
23.05.2023 6:00;21;50
23.05.2023 7:00;19;45
23.05.2023 8:00;21;53
23.05.2023 9:00;23;49
23.05.2023 10:00;18;51
23.05.2023 11:00;21;53
23.05.2023 12:00;23;54
23.05.2023 13:00;18;50
23.05.2023 14:00;23;55
23.05.2023 15:00;21;46
23.05.2023 16:00;21;55
23.05.2023 17:00;23;45
23.05.2023 18:00;18;55
23.05.2023 19:00;19;48
23.05.2023 20:00;22;52
23.05.2023 21:00;23;53
23.05.2023 22:00;18;55
23.05.2023 23:00;22;51
24.05.2023 0:00;21;55
24.05.2023 1:00;19;46
24.05.2023 2:00;18;53
24.05.2023 3:00;20;46
24.05.2023 4:00;19;48
24.05.2023 5:00;23;49
24.05.2023 6:00;18;53
24.05.2023 7:00;22;54
24.05.2023 8:00;20;45
24.05.2023 9:00;23;47
24.05.2023 10:00;18;53
24.05.2023 11:00;22;52
24.05.2023 12:00;22;51
24.05.2023 13:00;23;53
24.05.2023 14:00;20;48
24.05.2023 15:00;19;51
24.05.2023 16:00;19;47
24.05.2023 17:00;23;55
24.05.2023 18:00;23;45
24.05.2023 19:00;21;52
24.05.2023 20:00;21;46
24.05.2023 21:00;18;48
24.05.2023 22:00;22;52
24.05.2023 23:00;19;45
25.05.2023 0:00;23;45
25.05.2023 1:00;21;54
25.05.2023 2:00;23;52
25.05.2023 3:00;18;47
25.05.2023 4:00;22;46
25.05.2023 5:00;18;55
25.05.2023 6:00;20;45
25.05.2023 7:00;22;55
25.05.2023 8:00;18;47
25.05.2023 9:00;21;48
25.05.2023 10:00;21;54
25.05.2023 11:00;21;52
25.05.2023 12:00;19;46
25.05.2023 13:00;23;49
25.05.2023 14:00;22;45
25.05.2023 15:00;18;48
25.05.2023 16:00;23;50
25.05.2023 17:00;18;49
25.05.2023 18:00;20;55
25.05.2023 19:00;21;48
25.05.2023 20:00;19;51
25.05.2023 21:00;18;52
25.05.2023 22:00;22;46
25.05.2023 23:00;22;53
26.05.2023 0:00;22;49
26.05.2023 1:00;19;52
26.05.2023 2:00;22;53
26.05.2023 3:00;23;45
26.05.2023 4:00;22;49
26.05.2023 5:00;20;53
26.05.2023 6:00;19;55
26.05.2023 7:00;18;45
26.05.2023 8:00;19;52
26.05.2023 9:00;23;45
26.05.2023 10:00;23;47
26.05.2023 11:00;23;50
26.05.2023 12:00;22;54
26.05.2023 13:00;21;49
26.05.2023 14:00;19;48
26.05.2023 15:00;18;52
26.05.2023 16:00;23;47
26.05.2023 17:00;19;46
26.05.2023 18:00;18;54
26.05.2023 19:00;23;51
26.05.2023 20:00;18;47
26.05.2023 21:00;20;46
26.05.2023 22:00;23;52
26.05.2023 23:00;19;52
27.05.2023 0:00;23;55
27.05.2023 1:00;19;48
27.05.2023 2:00;18;49
27.05.2023 3:00;22;54
27.05.2023 4:00;22;48
27.05.2023 5:00;18;53
27.05.2023 6:00;18;52
27.05.2023 7:00;22;45
27.05.2023 8:00;23;45
27.05.2023 9:00;19;51
27.05.2023 10:00;19;53
27.05.2023 11:00;19;52
27.05.2023 12:00;21;54
27.05.2023 13:00;22;46
27.05.2023 14:00;19;49
27.05.2023 15:00;19;46
27.05.2023 16:00;18;45
27.05.2023 17:00;19;54
27.05.2023 18:00;22;49
27.05.2023 19:00;20;45
27.05.2023 20:00;20;51
27.05.2023 21:00;23;45
27.05.2023 22:00;21;54
27.05.2023 23:00;23;51
28.05.2023 0:00;18;47
28.05.2023 1:00;19;48
28.05.2023 2:00;18;45
28.05.2023 3:00;19;52
28.05.2023 4:00;23;54
28.05.2023 5:00;23;51
28.05.2023 6:00;18;48
28.05.2023 7:00;19;54
28.05.2023 8:00;19;55
28.05.2023 9:00;22;52
28.05.2023 10:00;20;50
28.05.2023 11:00;22;46
28.05.2023 12:00;18;45
28.05.2023 13:00;23;49
28.05.2023 14:00;20;54
28.05.2023 15:00;20;49
28.05.2023 16:00;20;53
28.05.2023 17:00;19;55
28.05.2023 18:00;23;49
28.05.2023 19:00;19;54
28.05.2023 20:00;22;50
28.05.2023 21:00;20;53
28.05.2023 22:00;22;49
28.05.2023 23:00;20;51
29.05.2023 0:00;22;48
29.05.2023 1:00;19;46
29.05.2023 2:00;22;50
29.05.2023 3:00;19;45
29.05.2023 4:00;18;52
29.05.2023 5:00;23;53
29.05.2023 6:00;23;49
29.05.2023 7:00;20;54
29.05.2023 8:00;21;54
29.05.2023 9:00;20;45
29.05.2023 10:00;22;47
29.05.2023 11:00;18;46
29.05.2023 12:00;19;49
29.05.2023 13:00;18;48
29.05.2023 14:00;21;47
29.05.2023 15:00;23;52
29.05.2023 16:00;23;45
29.05.2023 17:00;20;53
29.05.2023 18:00;18;47
29.05.2023 19:00;19;48
29.05.2023 20:00;22;54
29.05.2023 21:00;21;51
29.05.2023 22:00;23;54
29.05.2023 23:00;19;46
30.05.2023 0:00;21;54
30.05.2023 1:00;18;47
30.05.2023 2:00;18;54
30.05.2023 3:00;20;53
30.05.2023 4:00;22;53
30.05.2023 5:00;19;50
30.05.2023 6:00;18;46
30.05.2023 7:00;21;53
30.05.2023 8:00;22;50
30.05.2023 9:00;23;46
30.05.2023 10:00;18;54
30.05.2023 11:00;21;52
30.05.2023 12:00;18;49
30.05.2023 13:00;23;50
30.05.2023 14:00;21;50
30.05.2023 15:00;18;55
30.05.2023 16:00;18;54
30.05.2023 17:00;22;50
30.05.2023 18:00;18;54
30.05.2023 19:00;20;51
30.05.2023 20:00;19;53
30.05.2023 21:00;22;55
30.05.2023 22:00;21;55
30.05.2023 23:00;23;48
31.05.2023 0:00;18;48
31.05.2023 1:00;23;51
31.05.2023 2:00;22;48
31.05.2023 3:00;20;45
31.05.2023 4:00;21;51
31.05.2023 5:00;23;55
31.05.2023 6:00;23;55
31.05.2023 7:00;18;54
31.05.2023 8:00;23;45
31.05.2023 9:00;18;47
31.05.2023 10:00;21;48
31.05.2023 11:00;20;45
31.05.2023 12:00;22;51
31.05.2023 13:00;21;49
31.05.2023 14:00;19;47
31.05.2023 15:00;21;51
31.05.2023 16:00;23;53
31.05.2023 17:00;19;52
31.05.2023 18:00;19;48
31.05.2023 19:00;19;47
31.05.2023 20:00;21;45
31.05.2023 21:00;20;45
31.05.2023 22:00;20;51
31.05.2023 23:00;19;51
01.06.2023 0:00;19;51
01.06.2023 1:00;18;46
01.06.2023 2:00;19;49
01.06.2023 3:00;20;48
01.06.2023 4:00;18;45
01.06.2023 5:00;20;53
01.06.2023 6:00;20;45
01.06.2023 7:00;23;50
01.06.2023 8:00;23;51
01.06.2023 9:00;20;46
01.06.2023 10:00;21;49
01.06.2023 11:00;22;54
01.06.2023 12:00;19;55
01.06.2023 13:00;21;53
01.06.2023 14:00;20;54
01.06.2023 15:00;22;48
01.06.2023 16:00;21;49
01.06.2023 17:00;20;45
01.06.2023 18:00;23;46
01.06.2023 19:00;23;46
01.06.2023 20:00;23;55
01.06.2023 21:00;20;48
01.06.2023 22:00;22;45
01.06.2023 23:00;18;49
02.06.2023 0:00;22;51
02.06.2023 1:00;22;46
02.06.2023 2:00;20;45
02.06.2023 3:00;22;50
02.06.2023 4:00;21;52
02.06.2023 5:00;23;55
02.06.2023 6:00;20;51
02.06.2023 7:00;21;53
02.06.2023 8:00;19;51
02.06.2023 9:00;23;47
02.06.2023 10:00;23;46
02.06.2023 11:00;21;52
02.06.2023 12:00;21;55
02.06.2023 13:00;18;51
02.06.2023 14:00;23;48
02.06.2023 15:00;18;48
02.06.2023 16:00;22;47
02.06.2023 17:00;18;47
02.06.2023 18:00;18;53
02.06.2023 19:00;23;47
02.06.2023 20:00;21;51
02.06.2023 21:00;19;51
02.06.2023 22:00;19;49
02.06.2023 23:00;23;54
03.06.2023 0:00;19;48
03.06.2023 1:00;21;49
03.06.2023 2:00;21;50
03.06.2023 3:00;20;50
03.06.2023 4:00;20;50
03.06.2023 5:00;19;54
03.06.2023 6:00;22;50
03.06.2023 7:00;22;55
03.06.2023 8:00;19;45
03.06.2023 9:00;19;55
03.06.2023 10:00;22;54
03.06.2023 11:00;22;48
03.06.2023 12:00;20;54
03.06.2023 13:00;19;53
03.06.2023 14:00;20;46
03.06.2023 15:00;20;45
03.06.2023 16:00;18;52
03.06.2023 17:00;18;53
03.06.2023 18:00;19;47
03.06.2023 19:00;18;45
03.06.2023 20:00;19;51
03.06.2023 21:00;20;55
03.06.2023 22:00;23;50
03.06.2023 23:00;21;48
04.06.2023 0:00;22;49
04.06.2023 1:00;18;54
04.06.2023 2:00;21;53
04.06.2023 3:00;19;46
04.06.2023 4:00;23;52
04.06.2023 5:00;18;55
04.06.2023 6:00;22;49
04.06.2023 7:00;19;51
04.06.2023 8:00;19;52
04.06.2023 9:00;20;50
04.06.2023 10:00;23;45
04.06.2023 11:00;19;48
04.06.2023 12:00;21;46
04.06.2023 13:00;19;53
04.06.2023 14:00;22;54
04.06.2023 15:00;18;52
04.06.2023 16:00;18;52
04.06.2023 17:00;20;48
04.06.2023 18:00;20;51
04.06.2023 19:00;19;47
04.06.2023 20:00;20;54
04.06.2023 21:00;22;54
04.06.2023 22:00;18;52
04.06.2023 23:00;23;47
05.06.2023 0:00;18;48
05.06.2023 1:00;21;45
05.06.2023 2:00;23;47
05.06.2023 3:00;23;53
05.06.2023 4:00;21;53
05.06.2023 5:00;18;55
05.06.2023 6:00;22;48
05.06.2023 7:00;22;47
